Content,Stars,titre,origine,jour,mois,année,Pays
"La grosse angoisse de tous les joueurs était sans doute de trouver dans cette édition ""ultimate"" juste la version Switch du Super Smash Bros de la Wii U, console mal aimée au catalogue vidéo ludique assez impressionnant si l'on prend en compte la courte durée de vie de sa console. En effet, le S.S.B. de la Wii U était déjà sublime mais avait souffert des ventes faméliques de sa console.La réponse est sans appel : ce Super Smash Bros est une véritable bombe à tous les points de vue, mais c'est bien entendu un S.S.B., donc, le fils spirituel et physique de la version Wii U, mais en bien mieux et en bien plus riche.Graphiquement, il est beau à pleurer, la bande son est magistrale et le contenu (à la fois celui immédiatement disponible et celui qu'il s'agit de débloquer en jouant) est absolument monstrueux ! La durée de vie et la réalisation de ce jeu en font un incontournable si vous possédez la Switch, sinon, il ne vous reste qu'à acheter les deux.Si seulement tous les jeux vidéo avaient cette qualité...P.S. : si mon commentaire vous a aidé à faire votre choix, merci de le signaler (mais avez-vous vraiment le choix, face à un tel chef-d'oeuvre signé Nintendo ?)P.P.S. : certains magazines américains n'ont eu qu'un seul reproche à lui faire, à savoir la richesse délirante de son contenu ; est-ce bien un reproche ?P.P.S. : Toutes celles et tous ceux qui l'ont patiemment attendu ne sont et ne seront pas déçus.",5,SUPER SMASH BROS,AMAZON,16,12,2018,France
"Avis à tous les possesseurs de Switch ou futurs acquéreurs, Super Smash Bros. Ultimate est pour moi le meilleur jeu de l'année, toute console confondue. C'est d'ailleurs l'un des plus gros jeux sortis par Nintendo à ce jour tant son contenu (pour ~50€) est gigantesque... A nous les soirées endiablées, jusqu'à 8 sur le canapé pour incarner nos héros favoris et profiter tous ensemble du bijou proposé par la firme nippone.Vous l'aurez compris, aucun risque si vous comptez l'ajouter au panier pour un cadeau de Noël. Il s'adresse aussi bien aux néophytes qu'aux joueurs confirmés et s'apprécie à tout âge. C'est LE plus grand cross-over de jeux-vidéo au monde et donc une valeur sûre. 👌🏼Cinquième épisode de la série culte, cet opus fait revenir tous les personnages découverts ou redécouverts dans Smash Bros par le passé. Ainsi, l'on se retrouve avec 74 combattants aux styles et histoires très différentes. Il y a une majorité de personnages issus de l'univers Nintendo, mais aussi des Guests, invités de prestige qui vont en ravir plus d'un... Enfin, des centaines de références sont présentes dans le mode histoire ""Lueur du Monde"" qui offre un contenu conséquent et s'impose comme le plus grand musée ""vivant"" du jeu vidéo.👉🏼 Quelques infos supplémentaires :- Gameplay précis, nerveux, jouissif et infini.- Possibilité de jouer en compétitif ou de manière décomplexée.- Un roster jamais vu pour un jeu de combat de ce calibre.- Plus de 100 stages cultes disponibles dès le début.- 24H de musiques toutes plus dingues les unes que les autres.- Personnalisation poussée à l'extrême.- Diversité des modes de jeux.Son concepteur, Masahiro Sakurai, est une pointure dans le milieu et signe ici un travail remarquable. Soyez sûrs que sous sa direction, ce jeu déjà immense continuera de s'étoffer avec le temps. En attendant, il y a déjà de quoi passer des centaines d'heure devant l'écran. Nostalgie, quand tu nous tiens...✔️ Allez, moi j'y retourne. Bon jeu à tous ! :)",5,SUPER SMASH BROS,AMAZON,13,12,2018,France
"▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼👉 Super jeux ils ont réussi leur coup Super Smash Bros Ultimate n’est pas un simple portage de la version Wii U.👉 Il est génial a tout point de vue que ce sois dans son gameplay ou encore dans son contenu, le jeux nous proposent 74 personnages dont 6 qui viendrons par la suite.👉 Autant vous dire qu'il vous promet de nombreuses heures de jeux a vous battre avec vos amis en local ou encore avec son mode online.👉 Le jeux de l'année sur switch pour moi, en soirée avec des amis le jeux fait un carton plein de fun👉 Amusez vous !!▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼▼▲▼",4,SUPER SMASH BROS,AMAZON,18,12,2018,France
"Quoi de mieux qu'une partie de Smashbros Ultimate pour régler les conflits entre copains?RIEN!Une foultitude de personnages, un mode solo, un multi qu'on ne présente plus, des terrains à ne plus savoir quoi en faire, et des heures de fun en perspective.acheté en dématérialisé sur le store officiel, je ne peux que conseiller cette expérience que nous ne présentons plus!Je ne peut que recommander!",5,SUPER SMASH BROS,AMAZON,3,1,2019,France
Bonne article.,4,SUPER SMASH BROS,AMAZON,2,4,2019,France
Jeu parfait pour expérience amusante entre ami,5,SUPER SMASH BROS,AMAZON,15,7,2019,France
"Le jeu est juste parfait... énormément de contenu, l'équilibrage entre les persos semble à priori plutôt bonne...Un must have",5,SUPER SMASH BROS,AMAZON,27,12,2018,France
Genial,5,SUPER SMASH BROS,AMAZON,13,8,2019,France
"Pour le jeu en général, on peut dire qu'il est vraiment généreux pour les fans, pas grand chose à dire pour la durée de vie phénoménale et les qualités graphiques de SBU.GROS CARTON ROUGE : le online avec ses multiples lags et ralentissements ( l'ecran se fige parfois jusqu'à 15 secondes!) et pourtant le jeu est sorti il y a 2 mois.Nintendo fait en plus payer le jeu sur internet depuis peu de temps, c'est totalement scandaleux de ne pas être capable de gérer un jeu à 4 en 2019 surtout qu'il n'y a aucun problème sur les autres jeux similaires comme Mario KArt et Splatoon.Donc passez votre chemin tant que la firme n'a pas résolu le problème, c'est loin d'être fait a  priori.",1,SUPER SMASH BROS,AMAZON,26,1,2019,France
Super jeu,5,SUPER SMASH BROS,AMAZON,14,6,2019,France
Un jeu à l'infini. Top. Rien à dire,5,SUPER SMASH BROS,AMAZON,15,11,2020,France
Super,5,SUPER SMASH BROS,AMAZON,8,12,2019,France
"La livraison fut plus rapide que prévu, franchement c’est très excellent, j’ai jamais été déçu. Le produit n’a pas été abîmé, toujours de bonne qualité.",5,SUPER SMASH BROS,AMAZON,12,4,2021,France
Un bon jeux mais dur ^^,5,SUPER SMASH BROS,AMAZON,19,8,2020,France
Super jeu qui ravira les petits et les grands.Possibilité de jouer à plusieurs.Une référence sur cette console.,5,SUPER SMASH BROS,AMAZON,28,7,2020,France
Super jeu!,5,SUPER SMASH BROS,AMAZON,12,9,2021,France
Bonne idée cadeaux,5,SUPER SMASH BROS,AMAZON,14,9,2020,France
"Super jeux. La marge de progression est absolument énorme.Fun, addictif, complet.Je prendrais le prochain sans hésiter.Jeux parfait parfait, que ce soir compétitif ou entre amis",5,SUPER SMASH BROS,AMAZON,28,1,2021,France
"Great game to play on the switch, me and my family have spent the last week playing it and live the game. Prompt delivery and good packaging!! Would definitely recommend especially if you used to play this game when younger !",5,SUPER SMASH BROS,AMAZON,21,2,2023,Royaume-Uni
"Acquistato come regalo per la mia ragazza.Il gioco è arrivato in condizioni perfette e nei tempi stabiliti. E' un signor gioco, nonostante l'età, e ci stiamo divertendo un mondo a giocarci insieme.Consigliato sia da giocare in compagnia, che da soli.",5,SUPER SMASH BROS,AMAZON,30,12,2022,Italie
Game mechanics is amazing. Having a great time with family playing this game.,5,SUPER SMASH BROS,AMAZON,2,1,2023,Inde
"Regalato a mio figlio, lo apprezza molto.Non impossibile ma interessante da giocare",4,SUPER SMASH BROS,AMAZON,30,12,2022,Italie
Ottimo servizio.,4,SUPER SMASH BROS,AMAZON,3,1,2023,Italie
I love this game very much!,5,SUPER SMASH BROS,AMAZON,22,2,2023,États-Unis
"As one of the few Wii U owners out there, I was concerned when Super Smash Bros Ultimate appeared to be an enhanced version of the previous game, with little in the way of new content, when it was revealed in March 2018. This concern slowly turned into excitement and enthusiasm as the game neared release and more content was shown off.Sure there are less newcomers than ever, but everyone from the previous games has returned, with some even feeling new after recieving asthetic and gameplay changes. The new characters that are introduced are all unique and exciting, with my favourite surprisingly being Incineroar. The echo fighters add some welcome variety and when you're playing they may as well be 'real' fighters; they also make the character select screen even more ridiculous, which I'm all for.I'm less pleased with the stage selection; there is a crazy amount of them, but lots are carried over from the Wii u version. It's worth noting that every stage has had a major visual overhaul, so some older stages may as well be new; a lot of stages were new to me (I only owned Wii U and brawl) too, but there is a distinct lack of stage representation for games released after smash Wii u, such as super Mario 3d world and Pokémon sun and moon. Its also a shame that some characters only have one stage, with mega Man and Simon/Richter being standouts - there is so much music for these series in particular but I rarely listen to it when it's only available on one stage each.Speaking of the music, this game has an incredible soundtrack (it's perfect when writing a report, for you students out there), I immediately changed the sound options to around 80% background music, 20% voice and SFX, so take that as you will.In fact, the game's presentation as a whole is way better than any previous game, it runs perfectly at 1080p 60fps, dropping to 720p 60fps in handheld, and never drops frames even in 8 player mode. This is impressive from a technical standpoint and makes the crazier options like stage morph fully enjoyable without compromise.World of light is a fun, if overly long single player mode. It takes around 40 hours to finish, I managed it in about 30 as I was rushing through. It's quite repetitive but is fun in short bursts and provides a lot of content for a side mode. Don't expect a story or subspace style cutscenes though, these are not present at all except for the introduction shown in trailers and some incredibly generic cut scenes at the end. I would recommend finishing the mode though as the finale is pretty great, and you unlock some music for doing it.Spirits add a good amount of wackiness to the proceedings, though I have yet to use them in multiplayer. The spirit board is fun for quick gameplay sessions and the challenges give some direction to single player after completing the story. Classic mode is fun for once and is worth completing with multiple characters.So. Multiplayer is the core of any Smash bros game. How does it stack up? Well as you may have noticed, this review has a 5 star rating despite the negatives I already mentioned. The multiplayer is so good that even with it's flaws, this game still deserves five stars. The game allows 1-8 players in it's main mode which can be a mix of real, CPU and amiibo participants. The number of options and the ability to save rulesets is amazing and way better than anything else that the series has ever done. For example, I created 'pokemon mode' where the only items were master balls, the stages we're randomly chosen from all the Pokemon stages and it uses stamina rules.Aside from the infinitely customisable smash mode, the squad strike mode adds a fun new twist, where you go through multiple characters in a single battle. This has most of the options from smash mode, plus additional ones to, for example, start a new battle after each character is taken out. Smashdown is another great new mode where you work your way through the roster, each character disappearing after being used until you're forced to use a character you're bad at, so pick wisely!Ultimate has the best online in the series. I never managed to play brawl online and Wii u was a slow laggy mess, so it's not hard to improve, but perfect matches 90% of the time was not something I expected, especially over WiFi. Even when there is lag, the game just pauses until it catches up rather than going into slideshow mode. I don't know how good it is for high level play as I am not a pro at smash by any means, but the frame rate is perfect and input lag is minimal so it should be ok.In conclusion, there is a few things I don't like about this game. It has the least new of any game in the series besides melee and 64, it cuts content like the home run contest and break the targets, it has a fun but repetitive single player mode. But it is clear that the focus was on quality over quantity: Stellar presentation with amazing graphics, performance, music and menus. Fantastic multiplayer with a crazy amount of customisation and the perfect infusion of chaos when required. Great new characters, with major improvements to existing ones. A ridiculously large amount of stages with every single one being their best iteration yet. This is absolutely the ultimate 'Super Smash Bros' game, and you can play it on the bus!",5,SUPER SMASH BROS,AMAZON,28,1,2019,Royaume-Uni
Mio figlio è un amante del genere quindi è stato felicissimo del regalo. Moltissime le modalità. Unica pecca si può giocare al massimo in due,5,SUPER SMASH BROS,AMAZON,27,12,2022,Italie
"È stato un regalo di Natale per mio figlio,molto apprezzato",5,SUPER SMASH BROS,AMAZON,7,1,2023,Italie
My 9 year old loves it!,5,SUPER SMASH BROS,AMAZON,6,2,2023,États-Unis
"I found this game very fun at first, but can be a bit repetitive and therefore can get boring quickly.",4,SUPER SMASH BROS,AMAZON,31,1,2023,Royaume-Uni
"This is the best game ever! I haven't have any error, it came in a great condition and everything was perfect as state it.",5,SUPER SMASH BROS,AMAZON,22,1,2023,États-Unis
Like the old arcade games of old. Smash smash smash. I think my fingers have arthritis and my eyes are bleeding. In a good way,5,SUPER SMASH BROS,AMAZON,1,2,2023,Royaume-Uni
TUTTO PERFETTO. CONSEGNA COME AL SOLITO RAPIDISSIMA,5,SUPER SMASH BROS,AMAZON,14,12,2022,Italie
Bought as a gift. Great game! Good graphics,5,SUPER SMASH BROS,AMAZON,5,2,2023,Royaume-Uni
El producto llego en buenas condiciones y mas rapido de lo esperado,5,SUPER SMASH BROS,AMAZON,17,1,2023,États-Unis
A sido el regalo de reyes está encantado supongo que va bien,4,SUPER SMASH BROS,AMAZON,11,1,2023,Espagne
:-),5,SUPER SMASH BROS,AMAZON,6,2,2023,Royaume-Uni
"I got this for my brother for Christmas. He loves the game when he would go to his friends house, and would talk all the time about how he wanted to play it with me at home so he could practice to beat his friend.",4,SUPER SMASH BROS,AMAZON,15,12,2022,États-Unis
Fun,5,SUPER SMASH BROS,AMAZON,15,1,2023,États-Unis
Na,5,SUPER SMASH BROS,AMAZON,30,1,2023,Royaume-Uni
"Come scritto sul titolo, a mio parere questo gioco è un must have per la switch, divertente e pieno di personaggi, ottima grafica e animazioni",5,SUPER SMASH BROS,AMAZON,13,11,2022,Italie
Good game,5,SUPER SMASH BROS,AMAZON,20,1,2023,Royaume-Uni
I bought this for my grandson and he loves it,5,SUPER SMASH BROS,AMAZON,7,1,2023,Royaume-Uni
Todo bien,5,SUPER SMASH BROS,AMAZON,23,12,2022,États-Unis
"The most recent addition to the Super Smash franchise has brought in more characters than ever before, including quite a few from outside Nintendo's own catalogue. The story mode is extensive, and covers a lot of ground, setting you against a multitude of fighters, across changing, challenging landscapes, and incorporating a variety of different aids and hinderances. It is a lot of fun, though I wonder what younger gamers may make of the occasionally frustrating boss battles.",5,SUPER SMASH BROS,AMAZON,3,11,2022,Royaume-Uni
Wanted this for ages and now I finally have it. And I love it!,5,SUPER SMASH BROS,AMAZON,22,12,2022,Royaume-Uni
"I CANNOT EXPLAIN HOW HAPPY I AM.If you don't want to read a long review then: the game is 8/10, falls short on some small areas but the gameplay and main part of the game is excellently designed! Some small updates could easily take this game to a 10/10 for me!This game is a huge throwback to the previous games! I've played all of them and it's one of the best series I've ever played. Nintendo really went above and beyond with the design of the game, many complaints about the NPC difficulty but 1. You can change the level from 1-9 where 1 is almost walking vegetable to 9 where they feel like a pro player and use all sorts of craaazy techniques Nintendo has programmed into them that even I can't pull off. Anyhow, it's really not as hard as people make out. If, like me, you haven't played a Smash Bros game for a good 2-3 years then you will probably be a bit rusty and it will take a few matches of practice to be able to beat a level 3 NPC (😅) but you get a lot better quickly and it's worth persevering (people have literally returned the game after about 2-3 days which just hurts my soul because I can't even call you casual gamer if you do that. You're the softest snowflake in the world.)World of Light can get VERY hard sometimes but it's very fun and rewarding. Online is great, the lobby system is a bit shabby and it's easy to get left out of a match if people have no patience for your selecting your character, and you can't spectate midway so you just have to sit there and wait, but otherwise it's very nice to play online with real skilled people rather than just NPCs.Up to 8 player local play is amazing too! One disappointment is that you can't do a 2 player on one Switch online play like you can with Mario Kart, which would be really easy to pull off but Nintendo just haven't put it in. Also only up to 4 players in a online arena.The movement by itself doesn't feel as responsive and fluid as Brawl, but you get used to it quickly.Spirits are a bit of a gimmick I don't care about that much... Also the items are a bit too OP. But the game mechanics makes it so much better to play, and the fake smash ball is actually a genius idea!There's so many things I could say about this game but to summarise, it's a wonderful game that I would recommend to anyone!",5,SUPER SMASH BROS,AMAZON,20,1,2019,Royaume-Uni
