author,date,review,score,titre,origine
lilbagginz,24-03-2019,"I've played this game for a long time and YES, it was fun at the beginning. But when I kept on playing I realised how broken it was. I was frustrated and discouraged by bad game mechanics.

Threre are so many flaws that I don't even know where to start, but I try to be brief.

1. UNBALANCED: There are different weight classes. But everyone just plays heavies because they've got unfair advantages if you build them right (great speed, high acceleration + turbo, can knock around lightweights).

2. CHEAT MODE: There is literally a cheat option in the settings called 'smart steering'. Actually it's for kids or absolute newbies who have trouble staying on a course without knocking into walls or falling right off. But it's a clear advantage over your opponents on certain tracks like Rainbow Road or in 200cc and destroys any sense of competition.

3. ONLINE: Just horrific! For playing online it's required to pay 20€ anually but getting nothing in return. With nothing I actually mean NOTHING. There aren't any dedicated servers, just Peer-to-Peer!!! The result: everyone lags, only lags, everywhere lags. Nintendo, what are you doing with my money?!
Another side effect of lagging players is that everyone just gets mushrooms instead of other items.

4. MATCHMAKING: As mentioned before there is no real competition because of babysitting/smart steering. High-skilled pros are tossed together with newbies. The philosophy: Everybody can beat/cheat everyone.
Because of the item roulette It's more luck- than skill-based. There is no advantage of being the first because when picking up boxes you get only coins. Meanwhile the guy behind you gets triple red shells and beat the **** out of you right before the finish line.

A typical game looks like this: You lead the whole game and defend your first position like a rabid dog. Then right before the finish line you will ultimately pay the price for your ignorance! Here it comes: First a lightning bolt to take away your items, then a blue shell, a red shell and finally a passing star and rocket. So you drop from your deserved first place to an embarrassing eighth place.",2,MARIO KART 8 deluxe,METACRITIC
Coryn78,05-01-2021,"The game is great, I have nothing against it. But instead of giving us a new Mario Kart, like Nintendo did for every console since Mario Kart exists, they just recycled another WiiU title and sold it again with little addition for another 60€. Mario Kart is not the only game to that this happened. It seems to be a trend at Nintendo to just rerelease WiiU games on the Switch. But unlike most other of the recycled titles, Mario Kart is a game you just need for a Nintendo console. With this game, you can't just say: ,,I already own and played the game, I don't have to buy it again'', Mario Kart is just the game you play with friends and family, especially when they aren't that familiar with most or any video games. I am disappointed, because this just feels like a middle finger from Nintendo towards people with a WiiU, because Nintendo makes us having to buy one game multiple times to have something to play with other people. Instead of making the Switch downwards compatible, they recycle old games, and with Mario Kart 8 (Deluxe) I am the most disappointed.",0,MARIO KART 8 deluxe,METACRITIC
toastedbuns,29-04-2017,"The best Mario Kart yet! I love renegade mode and shine thief. It's the biggest Mario Kart ever but I miss last man standing in balloon battle mode. The best thing about this game is how replayable it is. You can play this game for hundreds of hours and not get bored. Don't have any friends around? Play online or against the computer. Don't feel like racing? Play battle mode. Or play against the computer in teams, red versus blue in different modes. The music is fantastic as always. This is simply a must have if you own a Switch. Highly recommended!",9,MARIO KART 8 deluxe,METACRITIC
dylanweber,30-04-2017,An absolutely beautiful remake of an already amazing game which main goal was to improve upon it's original has successfully done so and is more enjoyable than ever. This game is a must-have.,10,MARIO KART 8 deluxe,METACRITIC
themcster55,01-05-2017,"Worth buying even if you owned the Wii U version.

Pros and cons over the Wii U version

+Battle Mode
+New Characters
+All the Wii U DLC is included
+Portable
+Joy-cons mean that you can play multiplayer out the box

-None",10,MARIO KART 8 deluxe,METACRITIC
manusax,04-03-2018,"Es imposible girar, los vehiculos no giran en ciertas curvas, a veces ni derrapando.
se ha hecho demasiado hincapié en la utilización del derrape para girar, no como en otros mariokart que podias derrapar pero la curva la cogias igual girando, en el mariokart Wii era mucho mas divertido y entretenido.

este es frustante, de verdad,",1,MARIO KART 8 deluxe,METACRITIC
everwake,01-05-2017,"Uno de los MK mas completo que ha hecho Nintendo, si es que tienes la switch si o si deberías tener este juego.
Al compararlo con el MK8 de Wii U... este juego no cuesta 60 dolares mas, ya que no cambia en casi nada a la versión anterior.
Si nunca jugaste al MK8 de Wii U y tienes una switch, deja de leer esto y ve a comprarlo....o robarlo xD",9,MARIO KART 8 deluxe,METACRITIC
MIERIOCRITIC,23-07-2018,"Mal juego. Malisima conexión. Refrito de un juego de wii u.demasiado caro.

Y encima obligan a pagar por el online",0,MARIO KART 8 deluxe,METACRITIC
dougie_boy,20-06-2017,"One of the best 4 player racing games available. It's hugely enjoyable with friends, with balanced game play and great graphics.

1080p60 for single player and 2 player. 3-4 players and it drops to 30fps, but the drop is stable and the slower frame rate doesn't detract from the experience.

I've not enjoyed a Mario Kart game as much since Mario Kart 64. A true classic.",8,MARIO KART 8 deluxe,METACRITIC
FrostNovaRanger,09-06-2020,Complete rng trash on 200cc. Why try and be good at a game when it is 100% luck based on higher difficulties.,0,MARIO KART 8 deluxe,METACRITIC
LuccaSSC,13-07-2017,"With 42 characters, 12 cups, 5 battle modes, time trials, customizable karts, great online servers and graphics, precise controls and the option of portability, Mario Kart 8 Deluxe is probably the best racing game ever made.",10,MARIO KART 8 deluxe,METACRITIC
MIDP,14-05-2017,"I own the Wii U version with all the DLC.
This one is objectively better and reason enough to get a Switch in my opinion because you can play it on the go.
It really is so much fun. The Battle Mode along with most things except car parts being unlocked from the get-go is great.
I also love that you can have 2 items at once now.

I really wish they would add more DLC however. There are so many ol school stages I miss like the DK stage from Double Dash, one of the Bowser Castles from both 3DS(SNES) and DS. The 3DS Mii Sports/Pilot Wings stages.
I mean, you could easily add another 16 awesome stages, and I'd happily pay another 40 bucks for them.
Please Nintendo, give us 4 stage packs for 10 bucks each.
You don't even need to make a new MK in the future, just keep adding stages to this one, it's really that awesome!",10,MARIO KART 8 deluxe,METACRITIC
NorwayGamer,02-10-2020,"It's been a while since I played this game - I bought it sometime during the 2017 Christmas season. But the first thing that hit me when I started playing it again was ""wow"" !!

These visuals are extremely impressive, especially considering how underpowered the Switch is compared to the competition. This game easily rivals most games on both Ps4 and Xbone - at least in the graphics department.
The sharp textures, the amazing character models & animation, the level of detail in the courses, and not to mention the lighting effects! just wow!!

The game's appeal is further enhanced by small, but very noticeable tweaks to the gameplay - like two item boxes, an immensely improved battle mode, and other small improvements.

Needless to say, this is my favorite MarioKart to date, and I've played it countless hours since it first arrived on WiiU back in 2014.
The Switch version is much improved, so I won't go back to the older version any time soon. But the game is fantastic on both consoles.",9,MARIO KART 8 deluxe,METACRITIC
rrafemi,04-05-2017,"El juego está muy bien y es bastante entretenido, pero tras completar varios torneos te das cuenta que es siempre lo mismo y que el juego ya no da mas de si. El controlo de los karts es extremadamente simple lo cual es bueno pero malo al mismo tiempo

El modo online es el mayor reclamo pero tiene carencias importantes. Por un lado no tiene chat de voz y por otro carece de la posibilidad de enviar invitaciones a los amigos, algo que a estas alturas es una ausencia totalmente injustificada.",8,MARIO KART 8 deluxe,METACRITIC
Meerkatdawg,30-04-2017,"I've been playing Mariokart since SNES days right up to the WiiU version of this game. There were a couple disappointments on the WiiU mainly regarding the Battle mode. In this Switch version they have been rectified. It's just a fantastic experience and incredibly polished update of the original version. Added to the Switch's great portability and control options, it's impossible not to love and due to the increased popularity in the Switch over the WIIU, there should be a healthy online community too. The online races are not for the faint hearted btw. The only reason I'm not giving it 10 is that there are some graphical issues (most noticeable around the edge of rainbow road N64 version). It's really not enough to discourage anyone though. Oh and the addition of assisted steering and auto gas is great for little kids and those less practised drivers too! A game for everyone.",9,MARIO KART 8 deluxe,METACRITIC
